weather _id,district_id,MaxT,MinT,WindSpeed,Humidity ,Precipitation
3021,3021,35.8,25.6,1.9,52.9,2.6
3022,3022,35.6,26.2,2.4,47.9,0
3023,3023,35.2,26.1,2.7,54.8,0
3024,3024,36.3,26,2.5,49.9,0
3025,3025,37.2,25.9,2.7,55.5,0
3026,3026,36.1,26.3,2.5,45.3,0
3027,3027,36.1,26.2,2.7,43.7,0
3028,3028,36.5,26.3,2.2,46,0
3029,3029,36.4,26.8,2.3,47.4,0
3030,3030,37.1,27.9,2.1,41.8,0
3031,3031,36.7,28.2,2.3,45.6,0
3032,3032,36,27.9,2.3,47.3,0
3033,3033,37.4,27.6,2.2,45.6,0
3034,3034,37.2,27,2.3,49.1,0
3035,3035,36.5,28.1,2.6,48.5,0
3036,3036,37,26.8,2.1,46.8,0
3037,3037,35.7,27.3,3,42.6,0
3038,3038,36.6,26.7,2.8,54.2,0
3039,3039,35.5,26.8,2.3,42.8,0
3040,3040,35.1,25.4,3.2,61.7,0
3041,3041,34.9,27.6,3,67.9,0
3042,3042,35.6,27.8,2.7,61.4,0
3043,3043,36.4,27.6,3,61.6,0
3044,3044,32.1,26.6,3.1,69.7,51.6
3045,3045,33.4,24.6,3.1,52.9,18.8
3046,3046,36.6,27.6,3.2,44,0
3047,3047,38.4,28.2,3.3,41.5,0
3048,3048,37.6,28.9,3.2,37.6,0
3049,3049,39.7,28.4,3.3,44,0
3050,3050,38.1,28.7,3.3,34,0
3051,3051,38.9,29.1,3.1,32.5,0
3052,3052,37,29.3,2.9,42.2,0
3053,3053,37,28.2,2.5,42.5,0
3054,3054,36.4,28,2.5,45.3,10.5
3055,3055,37.4,27.3,2.5,54.9,0
3056,3056,40,28.9,2.3,45.3,0
3057,3057,41.8,30,4.2,41.8,0
3058,3058,41.1,29.6,3.4,34.1,0
3059,3059,38.2,28.5,3.2,34.9,5.3
3060,3060,36.2,27.8,3.3,48.1,9.2
3061,3061,35.6,27.7,3.1,57.7,0
3062,3062,36.6,28.5,3,47.6,0
3063,3063,36.8,28.3,2.8,48.3,0
3064,3064,37.5,28.6,3,46.6,0
3065,3065,37.8,29.4,3.7,46.5,0
3066,3066,39,29.8,4.2,47.4,0
3067,3067,37,29.2,3.6,44.2,0
3068,3068,36.7,28.9,2.9,56.7,0
3069,3069,36.7,26.6,2.6,63.8,14
3070,3070,36.9,27.4,2.7,52.5,0
3071,3071,37.3,28.6,2.8,47.9,0
3072,3072,38.3,30,3.9,45.7,0
3073,3073,39.8,30.2,4.5,43.4,0
3074,3074,40.6,30.8,4.5,46.2,0
3075,3075,33.9,28.3,5.7,53.5,11.4
3076,3076,40.4,29,4.9,48.2,0
3077,3077,41.3,30,5.4,46.6,0
3078,3078,42.4,31.6,5.3,46.2,0
3079,3079,41.6,30.5,5.2,48.2,0
3080,3080,37.2,30.2,4.8,52.9,7.3
3081,3081,40.1,28.9,4.7,55.4,0
3082,3082,40.5,30.4,4.9,51.3,0
3083,3083,40.6,29.4,5.5,48.7,7.2
3084,3084,37.4,29.7,5.4,61.5,3.6
3085,3085,38.4,29.2,5.4,54.7,3.6
3086,3086,36,29.1,5.6,56,3.6
3087,3087,38.5,30,5.5,58.6,0
3088,3088,38.2,30.3,5.4,53.9,0
3089,3089,39.9,30,5.3,49.5,0
3090,3090,40.4,30.4,5.4,45,8
3091,3091,40.1,30.6,5.2,49.7,5.4
3092,3092,34.2,28.1,4.8,51.7,11.8
3093,3093,31.7,26.7,3.2,61.9,0
3094,3094,31.5,26,3.2,64.8,0
3095,3095,37.1,27.6,3.4,69.8,0
3096,3096,36.8,28.4,4,55.6,14.3
3097,3097,39.6,29.9,4,52.1,0
3098,3098,38.8,29.4,4.4,46.3,0
3099,3099,39.4,30,5.2,48.9,11.9
3100,3100,39.4,29.6,4,53.6,4.8
3101,3101,39.2,27.5,3.7,71.3,4.8
3102,3102,34.9,26.3,3.5,70.4,7
3103,3103,36.8,26.1,4.2,65.1,7
3104,3104,35.2,26.7,4.4,68.6,7
3105,3105,35.4,26.8,4.5,72.8,6.7
3106,3106,33.1,28.1,4.9,66.7,31.4
3107,3107,29.8,25.9,5.6,70.2,15.8
3108,3108,28.4,24.9,6.3,56.6,13
3109,3109,31.4,25.4,5.5,63.8,5.3
3110,3110,29.9,26.5,5.3,64.7,21
3111,3111,30.7,26.5,5.5,70.9,5.3
3112,3112,33.4,26.3,5.4,69.8,0
3113,3113,34.3,27.5,5.4,66.5,0
3114,3114,32.2,27.6,5,62.8,22.8
3115,3115,30.9,27.6,5.6,66.1,13.7
3116,3116,31.3,27.3,5.3,62.7,9.1
3117,3117,31.6,27,5.4,63.9,21.8
3118,3118,33.2,27,6.1,71,8.9
3119,3119,35,26.2,6.1,59,8.9
3120,3120,34.7,26.4,5,61.6,0
3121,3121,36.5,26.8,4.3,63.4,0
3122,3122,31.8,26.7,4.3,64.7,0
3123,3123,27.6,25.3,4.5,71.5,14.3
3124,3124,27.6,24.5,5.7,71,17.5
3125,3125,28.7,24.9,5.5,68.4,5.8
3126,3126,31.3,26.3,5.2,67.3,0
3127,3127,33.4,26.1,4.8,66.2,0
3128,3128,35.2,27.7,4.4,66.2,0
3129,3129,34,28,5.1,62.6,0
3130,3130,34,28.3,5.2,66.4,5.1
3131,3131,33.7,27.7,5.8,63.1,7.6
3132,3132,33.3,26.6,5.8,70.3,8.9
3133,3133,35.6,27.3,5,66,0
3134,3134,35.7,27.6,4.5,68.4,0
3135,3135,36.2,27.2,4.3,63.9,0
3136,3136,35.6,27.6,3.9,66.7,9.8
3137,3137,35.8,28,4.1,68.3,0
3138,3138,35.7,27.7,3.8,65.8,13.8
3139,3139,35.5,26.8,4.2,66.6,22.3
3140,3140,35.9,27.4,4.2,64.7,0
3141,3141,36.2,28.3,4.2,65.8,0
3142,3142,35,26.6,4.3,65.5,0
3143,3143,30.8,26.2,4,66.7,23.8
3144,3144,34.2,26.2,3.2,70.4,11.9
3145,3145,34.4,25.9,2.3,71,0
3146,3146,34.5,27.8,2.6,65.5,0
3147,3147,35,26.9,2.2,76,0
3148,3148,34.5,27.4,2.2,65.7,7.2
3149,3149,33.5,27,2.9,69.4,7.6
3150,3150,33.7,27.3,2.6,70.8,0
3151,3151,34.5,27.4,2.5,74.9,7.4
3152,3152,35.2,26.6,2.9,68.8,14.8
3153,3153,32.5,24.7,3,74.4,14.8
3154,3154,30,25.2,3.5,77.8,17.7
3155,3155,27.9,25,3.5,77.9,38.4
3156,3156,28.9,25.2,3.6,73.7,23.7
3157,3157,31.6,26,3.9,69.6,20.7
3158,3158,30.9,26.2,4.6,75.8,35.5
3159,3159,30.7,26.4,5.2,72.1,7.8
3160,3160,33.2,26.8,4.2,70.7,2
3161,3161,34.4,27.2,3.6,75.1,2.3
3162,3162,33.2,27.3,3.4,80.5,3.6
3163,3163,31.8,26.3,4.4,71.8,6.8
3164,3164,28.5,25.2,4.5,79.2,23.1
3165,3165,31.2,25.2,5.3,81.1,0
3166,3166,33.8,26.3,4.6,71.3,0
3167,3167,33.8,25.9,4.1,70.7,0
3168,3168,33.9,27,4.1,70,0
3169,3169,33.5,26.5,3.3,73.8,6.3
3170,3170,33.4,25.7,3.3,75.1,0
3171,3171,33.5,26.4,3.4,76.5,0
3172,3172,34.5,26.3,3.2,73.1,6.3
3173,3173,33.3,25.4,3.6,74.7,18.9
3174,3174,30.8,25.2,3.7,77.5,12.5
3175,3175,31.2,25.7,3.9,70.7,9.9
3176,3176,31.9,26.2,3.6,76,14.9
3177,3177,30.1,25.5,3.6,69.5,34
3178,3178,29.6,25.9,4,74.8,17.4
3179,3179,34,26.3,3.3,72.4,0
3180,3180,34.9,26.9,2.7,74.3,0
3181,3181,33.8,27,2.4,70.9,23.1
3182,3182,33,26.3,2.1,78.2,5.8
3183,3183,34.2,26.6,2.2,77.8,0
3184,3184,33.7,26.5,2.5,73.4,4.3
3185,3185,33.9,26.9,2.5,70.7,2.1
3186,3186,33.8,26.2,2.5,68.3,5
3187,3187,34,26.5,2,70.2,0
3188,3188,34.5,26.5,2.3,69.7,0
3189,3189,34.8,26.3,2.1,66.3,0
3190,3190,34.5,25.5,2.4,62.8,13.4
3191,3191,34.1,26.2,1.5,66.1,0
3192,3192,34.9,26.1,1.9,64.4,10
3193,3193,34.7,25.5,2.1,63.9,6.7
3194,3194,33.6,26.1,2.3,66.8,0
3195,3195,33.8,26.2,1.9,71,0
3196,3196,33.6,25.8,1.8,72.6,0
3197,3197,33.5,26.1,1.5,74.3,19.3
3198,3198,34.3,26.4,2.4,68.3,0
3199,3199,33.1,26.6,3.3,69.4,31.2
3200,3200,28.3,25.5,4,52.5,62.4
3201,3201,33.8,25.9,4,65,7.7
3202,3202,34.3,26.7,2.6,68.9,0
3203,3203,32.5,27.1,2.8,75.9,0
3204,3204,33.2,26.2,2.5,71.3,0
3205,3205,33.2,26.1,2.4,74.8,0
3206,3206,32.8,25.3,2.1,80.5,13
3207,3207,32.7,24.4,2,82.3,0
3208,3208,33.1,24.9,2.4,76.5,0
3209,3209,32.8,25.3,2.5,69.9,0
3210,3210,32.8,25.4,2,76,0
3211,3211,32.9,24.8,1.5,75.5,0
3212,3212,32.2,24.7,2,71.6,0
3213,3213,31.4,24.4,2.1,82,0
3214,3214,28.4,24.1,2.3,87.6,26.9
3215,3215,28,23.5,1.7,80.8,0
3216,3216,31,23.2,2.2,70.3,0
3217,3217,31.7,23.3,2.5,62.9,0
3218,3218,31.9,22.8,2.2,65.5,0
3219,3219,32.1,22.7,2,61.4,0
3220,3220,30.9,23,2.2,68.2,3.2
3221,3221,31.8,22.5,2.5,73.6,0
3222,3222,32.2,22.7,2.4,65.8,0
3223,3223,32.3,22.3,2.4,58.9,0
3224,3224,32.3,21.2,2.3,57.9,0
3225,3225,32.4,21.4,2.2,55.3,1.5
3226,3226,32.9,22,2.6,56.9,0
3227,3227,32.2,22.3,2.3,58.3,1.5
3228,3228,27.9,24.5,2.1,64.8,7.2
3229,3229,31.2,24.9,2.2,70.8,0
3230,3230,31.9,24.6,2.3,71.4,0
3231,3231,31.1,24.9,2.4,76.6,2.2
3232,3232,30,24.8,2.7,77.1,2.2
3233,3233,31.3,24.7,2.4,74.1,0
3234,3234,32.1,24.2,1.9,68.8,0
3235,3235,32,23.2,2.1,68.3,0
3236,3236,32.2,23.5,2.1,71.7,0
3237,3237,31.7,24,2.4,66.8,0
3238,3238,31.8,24.9,1.9,62.7,0
3239,3239,31.8,22.7,2.1,69.8,0
3240,3240,31.3,21.6,1.6,70,0
3241,3241,31.4,21.4,1.8,65.6,0
3242,3242,30.7,21.9,2.1,65.7,0
3243,3243,30.9,21.7,2.4,67.5,0
3244,3244,30.8,20.5,2.2,73.1,0
3245,3245,30.9,19.6,2.3,60.8,0
3246,3246,31.1,19.4,2.1,69.5,0
3247,3247,31.2,19.9,1.5,67.3,1.8
3248,3248,31.3,19.8,1.7,73.1,0
3249,3249,31.7,19.1,2.4,77.3,0
3250,3250,32,19.2,2.3,58,0
3251,3251,31.7,18.9,1.8,70.1,0
3252,3252,33.9,20.3,1.9,68.3,0
3253,3253,33.2,20.2,2.2,57.2,0
3254,3254,30.9,19.2,2.1,60.4,0
3255,3255,30.6,19.8,2.2,66.2,0
3256,3256,30.9,19.7,1.6,73.5,0
3257,3257,30.7,19.8,1.9,73,0
3258,3258,30.6,21.8,1.8,70.6,0
3259,3259,29.3,22.3,2.1,73.5,0
3260,3260,33.2,23.9,2.1,74.2,0
3261,3261,30.6,24.2,2.6,71.2,0
3262,3262,29.4,23.5,2.3,70.4,0
3263,3263,30.1,23.3,2.2,80.2,0
3264,3264,31.2,22.6,2.1,79.1,0
3265,3265,32.1,23.1,2.8,73.3,0
3266,3266,29.4,22.4,3,68.1,0
3267,3267,28.4,20.3,3,65,0
3268,3268,28.6,19.7,2.7,63.3,0
3269,3269,28.4,16.8,2.4,66.9,0
3270,3270,28.6,17.1,1.9,60.7,0
3271,3271,28.6,17.1,2.2,60.6,0
3272,3272,29.3,18.6,2,71.5,0
3273,3273,29.5,18.5,2,71.3,0
3274,3274,28.8,18,1.9,60.4,0
3275,3275,29,18,2.9,59.2,0
3276,3276,29,18.1,2.4,65.2,0
3277,3277,28.2,19.2,2.4,72.3,0
3278,3278,26,19.5,2.7,73.8,0
3279,3279,26.3,20.4,2.2,61.9,0
3280,3280,29.2,22.4,2.8,70.2,0
3281,3281,31.1,22.9,2.6,80.2,0
3282,3282,31.5,23.7,1.8,85.5,0
3283,3283,30,23.5,2.5,78.6,0
3284,3284,30.7,23,2.3,77.7,0
3285,3285,30.9,22.3,2.5,66.8,0
3286,3286,30.4,21.7,2.2,60.6,0
3287,3287,30.1,20.9,2.1,66.1,0
3288,3288,29.9,20.1,2,56.8,0
3289,3289,30.1,18,1.9,64.7,0
3290,3290,29.6,17.4,2.3,52.1,0
3291,3291,29,17.3,2.3,56.5,0
3292,3292,29.3,16.4,2,53.7,0
3293,3293,29.6,17.4,2.1,55,0
3294,3294,29.2,17.9,1.6,60.4,0
3295,3295,29.3,19.1,1.9,58.2,0
3296,3296,30.2,19.3,2,58.5,0
3297,3297,29.6,18,2,66.2,0
3298,3298,29.4,17.4,2.2,61,0
3299,3299,29.1,17.7,2.6,67,0
3300,3300,28.9,18.1,2.6,62.2,0
3301,3301,28.5,18.7,2.6,65,0
3302,3302,29,17.9,2.7,62.9,0
3303,3303,29.6,19.1,2.7,69.8,0
3304,3304,29.6,19,2.8,71.7,0
3305,3305,29.8,18.9,2.9,61.8,0
3306,3306,29.9,20.1,2.9,69.4,0
3307,3307,29.7,19.5,2.9,65.8,0
3308,3308,30.1,19.5,2.8,72.7,0
3309,3309,30.1,20.9,2.5,71.1,0
3310,3310,30.1,20.9,2.4,67.2,0
3311,3311,29.9,21.1,2.6,68.1,0
3312,3312,30.2,20.5,2.1,62.9,0
3313,3313,29.8,21.6,3,65.2,0
3314,3314,30,20.6,2.9,60.3,0
3315,3315,31.1,19.2,2.4,60.9,0
3316,3316,30.9,19.1,2.6,62.2,0
3317,3317,30.7,18.5,2.6,53.1,3.4
3318,3318,30.4,19.7,2.9,61.9,0
3319,3319,31.1,20.7,2.9,60.2,0
3320,3320,30.8,21.6,3.4,63.3,0
3321,3321,30.7,21.7,3.2,66.2,0
3322,3322,30.8,21.9,2.8,69.5,0
3323,3323,31.5,20.8,2.4,63.7,0
3324,3324,32,20.9,1.9,60.9,0
3325,3325,32.5,21.3,1.9,57.1,0
3326,3326,32.9,21.9,2.2,54.9,0
3327,3327,32.3,21.3,2,55.2,2.2
3328,3328,32.6,21.5,1.7,54.2,0
3329,3329,32.9,22,2.1,57.9,0
3330,3330,32.1,22.1,2.4,60.2,0
3331,3331,32.1,22.2,2.5,63.1,0
3332,3332,32.8,21.8,2.2,59.4,0
3333,3333,33.3,21.3,2.4,52.1,0
3334,3334,33.8,21.1,2.1,57,0
3335,3335,33.9,20.4,2.4,57.7,0
3336,3336,32.9,20.6,2,55.1,0
3337,3337,33,20.5,2.5,55,0
3338,3338,32.8,20.5,2.5,56.7,0
3339,3339,31.9,22.2,3.2,67.8,0
3340,3340,31.1,22.9,2.8,75.7,0
3341,3341,31.2,24.5,2.6,73,0
3342,3342,32.8,24,2.4,69.7,0
3343,3343,32.9,24.2,2.4,64.2,0
3344,3344,34,24.1,2.5,62.6,0
3345,3345,34.9,25.1,2.1,65.1,0
3346,3346,32.9,24.9,2.4,70.6,0
3347,3347,33.1,25.2,2.3,64.3,0
3348,3348,32.6,24.4,2.1,64.8,0
3349,3349,34.7,23.7,2.4,65.6,0
3350,3350,33.6,22.1,2.8,55.9,0
3351,3351,33.5,23,3.1,58.9,0
3352,3352,34.7,22.9,2.6,60.8,0
3353,3353,34,23,3.3,57.9,0
3354,3354,34.6,23.5,3.1,63.2,0
3355,3355,34.1,23.7,2.8,64.5,0
3356,3356,34.5,22.8,2.3,60.3,0
3357,3357,36.1,23.3,2.3,50.6,0
3358,3358,35,24.2,2.6,53.1,0
3359,3359,35.4,24.8,2.7,52.4,0
3360,3360,35.8,24.8,2.2,46.1,0
3361,3361,36.4,24.5,2.2,47.1,0
3362,3362,36.3,23.9,2,42.7,0
3363,3363,35.7,24.7,2.4,54.4,0
3364,3364,35.1,25.8,2.5,54.9,0
3365,3365,34.1,25.6,2.8,56.7,0
3366,3366,34.4,25.4,2.7,58.1,0
3367,3367,34.8,25.3,2.6,54.9,0
3368,3368,34.9,26.3,2.6,59,0
3369,3369,33.7,26.5,3.2,72.3,0
3370,3370,34.8,26.1,2.9,65.7,0
3371,3371,35.3,26.1,2.4,63.3,0
3372,3372,36.6,26.8,2.7,59.1,0
3373,3373,36.3,27.2,2.7,54,0
3374,3374,36.8,27.5,3.1,54,0
3375,3375,36.4,27.4,2.9,57.4,0
3376,3376,35.7,27.3,2.9,56.7,0
3377,3377,35.7,27.1,3,60.8,0
3378,3378,35.2,26.4,3.1,62.1,0
3379,3379,35.4,26.5,2.9,62.2,0
3380,3380,36.1,26.3,2.9,62,0
3381,3381,35.1,26.2,3,65.8,0
3382,3382,32.1,26.1,2.7,74.9,0
3383,3383,32.7,25.3,2.7,74.6,0
3384,3384,31.7,24.3,2.6,65.6,0
3385,3385,32,24.4,2.4,74.9,0
3386,3386,32.5,24.6,2.2,67.9,0
3387,3387,35,25,2.4,66.6,0
3388,3388,36.1,25.4,2.5,58.2,0
3389,3389,35.8,26.7,2.5,59.1,0
3390,3390,36.3,27.3,2.8,56.8,0
3391,3391,37,27.8,2.8,59.2,0
3392,3392,37.7,28,2.8,58.1,0
3393,3393,37.1,28.3,3.1,57.7,0
3394,3394,32.3,24.8,3,64.3,9.4
3395,3395,34.6,24.5,3.1,68.5,0
3396,3396,34.6,25.4,3,63.4,0
3397,3397,35.7,25.1,2.4,63.5,0
3398,3398,36.4,27.8,2.7,56,0
3399,3399,34.5,27.3,3.2,49.5,0
3400,3400,36.7,28.3,3.4,53.7,0
3401,3401,37.1,28.7,2.7,49.9,0
3402,3402,37.7,28.4,2.9,56.6,0
3403,3403,36.5,28.1,3.1,57.4,0
3404,3404,35.8,27.7,2.8,62.9,0
3405,3405,36.4,26.5,2.9,58.3,0
3406,3406,36.4,27.6,2.5,61.5,0
3407,3407,36.8,26.8,2.5,62.4,0
3408,3408,37.8,28.3,2.6,54.4,0
3409,3409,37.2,28,2.3,52.4,0
3410,3410,36.9,28.5,2.6,57.3,0
3411,3411,36.5,28.9,2.4,59.3,0
3412,3412,37.3,28.2,2.4,58.7,0
3413,3413,36.2,28.6,2.1,61.1,0
3414,3414,36,27.7,2.7,67.2,0
3415,3415,36.6,28.4,2.5,73.8,8.1
3416,3416,36.3,26.6,2.1,78.9,16.8
3417,3417,34.2,26.5,2.1,67.3,0
3418,3418,37.9,27.7,2.7,59.6,0
3419,3419,39.9,29.4,3.6,51.8,0
3420,3420,42.4,30.7,3.8,54.7,0
3421,3421,40.1,30.5,3.7,44.6,0
3422,3422,43.4,31.2,4.3,45.5,0
3423,3423,44.7,30.6,4.9,47.9,0
3424,3424,46.2,30.3,3.9,41.5,0
3425,3425,44.3,30.8,4.6,44.1,0
3426,3426,43.6,31,4,48.6,0
3427,3427,40.2,30.7,4.5,45.7,0
3428,3428,38.4,30.3,3.8,48.4,0
3429,3429,38.6,30.2,3.3,49.4,0
3430,3430,38.9,30.2,3.2,48.3,0
3431,3431,38.1,29.9,2.8,48.3,0
3432,3432,34.6,25.9,3.5,60.3,13.9
3433,3433,35.5,27.3,4.1,57.5,0
3434,3434,34.2,27.3,2.8,57.2,4.6
3435,3435,36.3,28.4,2.8,54.7,0
3436,3436,35.3,27.5,2.9,64,18.5
3437,3437,29.3,25.4,2.7,64.6,41.4
3438,3438,32.3,26.3,3.1,64.7,20.7
3439,3439,30.1,27.6,3.4,57.9,20.7
3440,3440,32.5,26.6,3.6,56.9,0
3441,3441,38.7,27.9,3.7,55.6,0
