Date,MaxT,MinT,WindSpeed,Humidity ,Precipitation
3/7/2016 0:00,33.6,24.4,2.7,55,0
3/8/2016 0:00,34.2,22.3,2.3,56.2,0
3/9/2016 0:00,33.9,22.6,2.1,57.4,0
3/10/2016 0:00,34.5,23.4,2.1,47.4,0
3/11/2016 0:00,34.5,23.7,1.9,49.5,0
3/12/2016 0:00,34,24.9,2.3,50.7,0
3/13/2016 0:00,34.1,24.2,2.5,60,0
3/14/2016 0:00,33.5,26,2.2,61.5,5.2
3/15/2016 0:00,33.7,26.7,2.7,64.7,0
3/16/2016 0:00,34,25.8,2.4,60.3,0
3/17/2016 0:00,34.7,25.7,2.4,56.6,0
3/18/2016 0:00,34.8,25.7,2.2,61.4,0
3/19/2016 0:00,35.3,25.4,2.4,51.1,0
3/20/2016 0:00,37.4,25.8,2.4,49.6,0
3/21/2016 0:00,37.4,26.3,3,39.1,0
3/22/2016 0:00,36.4,24.9,2.5,45.1,0
3/23/2016 0:00,36.4,25.6,2.5,42.9,0
3/24/2016 0:00,34.9,26.5,2.8,54.2,0
3/25/2016 0:00,34.7,25.8,2.5,59.1,0
3/26/2016 0:00,35.3,26.1,2.5,52.2,0
3/27/2016 0:00,35,26.1,2.3,55,0
3/28/2016 0:00,34.6,25.3,3.2,62.4,0
3/29/2016 0:00,34.2,25.8,2.7,57.3,0
3/30/2016 0:00,35.5,26.4,2.4,55,0
3/31/2016 0:00,34.9,26,2.5,58.9,0
4/1/2016 0:00,35.4,26.4,2.3,52.8,0
4/2/2016 0:00,35.7,26.8,2.4,54.4,0
4/3/2016 0:00,35.7,27.4,2.4,51.4,0
4/4/2016 0:00,35.9,27.3,2.2,51.9,0
4/5/2016 0:00,36.4,27.1,2.5,43.7,0
4/6/2016 0:00,36,26.3,2.1,52.7,0
4/7/2016 0:00,36.6,27,2.3,55.7,0
4/8/2016 0:00,35.9,26.2,2.3,51,0
4/9/2016 0:00,35.8,26,2.5,49.5,0
4/10/2016 0:00,36.3,25.8,2.1,45.1,0
4/11/2016 0:00,37.5,26.6,2.2,43.1,0
4/12/2016 0:00,37.2,26.7,2.3,48.1,0
4/13/2016 0:00,38.4,27.6,2.7,41.5,0
4/14/2016 0:00,38.2,28.4,3.1,42.6,0
4/15/2016 0:00,37.7,28.5,2.7,42.8,0
4/16/2016 0:00,36.9,28.6,2.9,46,0
4/17/2016 0:00,37.1,28.3,3.1,52.7,0
4/18/2016 0:00,36.2,28.3,2.8,49.4,0
4/19/2016 0:00,36.3,26.7,3,57.8,0
4/20/2016 0:00,36.9,26.8,2.7,47.9,0
4/21/2016 0:00,38.4,28.1,3.1,49.8,0
4/22/2016 0:00,39.2,29.9,3.3,41.7,0
4/23/2016 0:00,39.9,29.9,3.6,40,0
4/24/2016 0:00,39.3,29.8,3.3,30.8,0
4/25/2016 0:00,38.4,29.3,3.5,42,2.7
4/26/2016 0:00,37.6,28.8,3,58.7,0
4/27/2016 0:00,37.1,27.6,2.4,54,0
4/28/2016 0:00,38.9,28.3,2.8,51.4,0
4/29/2016 0:00,39.4,28.8,2.5,46.6,0
4/30/2016 0:00,38.9,28.1,2.9,48.1,0
5/1/2016 0:00,39.2,28.7,3.1,42.7,0
5/2/2016 0:00,38.3,29.3,3.3,43.9,0
5/3/2016 0:00,37.8,27.5,3.1,59.9,6.9
5/4/2016 0:00,38,27.2,3.9,55.2,4.8
5/5/2016 0:00,36.9,27.3,3,61.2,0
5/6/2016 0:00,34.2,26.1,3.1,63.7,7
5/7/2016 0:00,37.1,26.5,3.1,56.8,0
5/8/2016 0:00,37.6,27.8,2.7,61.3,0
5/9/2016 0:00,36.9,28.8,2.6,56.1,0
5/10/2016 0:00,37.5,27.9,2.8,55.2,0
5/11/2016 0:00,37.3,28.5,2.1,56.1,0
5/12/2016 0:00,38.5,27.9,2.5,49.4,0
5/13/2016 0:00,37.9,28.2,2.7,48.2,0
5/14/2016 0:00,37.7,29.4,2.7,51.8,0
5/15/2016 0:00,37.2,28.8,3,50.4,0
5/16/2016 0:00,35.9,29.4,2.7,49.6,0
5/17/2016 0:00,35.2,29,2.7,59.5,7.9
5/18/2016 0:00,29.5,25.9,3.2,72.3,27.5
5/19/2016 0:00,27.6,25.3,3.3,69.1,27.5
5/20/2016 0:00,32.8,25.8,4.9,59.6,19.7
5/21/2016 0:00,38.7,28.7,4.5,52,0
5/22/2016 0:00,40.9,30.3,4.5,41.5,0
5/23/2016 0:00,42.3,29.9,4.8,44.9,0
5/24/2016 0:00,42.8,30.7,4.8,46.1,0
5/25/2016 0:00,42.3,31.5,5.2,48.6,0
5/26/2016 0:00,43.1,29.6,4.5,48.5,0
5/27/2016 0:00,41.5,28.8,4.6,46,0
5/28/2016 0:00,37.1,28.6,4.4,42.5,32.5
5/29/2016 0:00,36.5,28.9,4.5,47.1,0
5/30/2016 0:00,40.2,30,4,47.2,0
5/31/2016 0:00,40.8,30.6,3.8,52.2,0
6/1/2016 0:00,41,29.8,3.6,49,11.4
6/2/2016 0:00,36.3,26.1,4.1,54.2,5.7
6/3/2016 0:00,34.7,27.8,3.7,53.9,11.4
6/4/2016 0:00,32,26.6,4.1,66.1,22.8
6/5/2016 0:00,34.1,27.3,3.5,65.5,11.4
6/6/2016 0:00,33.5,26.1,3.5,61.1,14.3
6/7/2016 0:00,31.6,26.1,2.8,70,17.7
6/8/2016 0:00,30.3,25.3,3,74.7,28.5
6/9/2016 0:00,35.2,26.9,3.5,64,0
6/10/2016 0:00,36.8,29.2,3.7,62.2,0
6/11/2016 0:00,37.6,29.4,4.3,60.6,10.8
6/12/2016 0:00,37,29.1,4.7,65.5,11.4
6/13/2016 0:00,38.2,30,4.8,66.5,6.8
6/14/2016 0:00,37.2,29.5,5.1,51.5,0
6/15/2016 0:00,39.8,29.9,5.2,51.6,0
6/16/2016 0:00,40.3,30.6,4.7,51.8,0
6/17/2016 0:00,33.6,27.6,4.2,61.5,15
6/18/2016 0:00,29.9,25.8,3.8,74.2,11.4
6/19/2016 0:00,31,26.4,2.8,78,22.3
6/20/2016 0:00,32.3,26.9,3,75.1,7.5
6/21/2016 0:00,34.7,27.2,2.6,71.9,0
6/22/2016 0:00,35.6,28.3,3.3,72.7,0
6/23/2016 0:00,36.5,28.2,3.9,74.3,0
6/24/2016 0:00,35.7,26.7,3.8,70.7,0
6/25/2016 0:00,34.9,26.2,4.3,71.9,31.3
6/26/2016 0:00,29.5,25.7,4.3,76.3,27.3
6/27/2016 0:00,30.2,25.7,4,77.8,27.3
6/28/2016 0:00,27.8,25.3,3.7,77.8,5.5
6/29/2016 0:00,28,25.2,4.7,81.2,21.8
6/30/2016 0:00,29.1,26,5.7,74.2,10.9
7/1/2016 0:00,32,26,5,73.4,16.8
7/2/2016 0:00,32.8,26.9,4.9,70.8,5.6
7/3/2016 0:00,33.4,27.6,4.4,79.7,16.8
7/4/2016 0:00,35,28.4,4.1,75.5,11.2
7/5/2016 0:00,33.8,27.6,4.4,74.5,11.2
7/6/2016 0:00,34.9,28,4.8,76.7,0
7/7/2016 0:00,34.3,28,4.7,80.9,0
7/8/2016 0:00,31.8,27.2,4.9,79.8,24.7
7/9/2016 0:00,31.3,26.3,5.6,80.2,4.7
7/10/2016 0:00,31.7,26.5,5.8,76.9,10.9
7/11/2016 0:00,32.9,27.2,5.6,69.4,0
7/12/2016 0:00,34.7,27.7,4.9,71.4,0
7/13/2016 0:00,35.2,27.9,4.3,68.2,0
7/14/2016 0:00,36.6,28.6,3.5,65.4,0
7/15/2016 0:00,37,28.7,3.1,67.8,0
7/16/2016 0:00,33.8,28.7,3.1,66,16.6
7/17/2016 0:00,33.2,27.4,2.8,69.1,10
7/18/2016 0:00,35.8,26.3,3.2,77.7,16.6
7/19/2016 0:00,31.4,25.8,3.4,81.7,6.6
7/20/2016 0:00,33.8,26.6,4.2,79.2,0
7/21/2016 0:00,34,27,3.7,78.3,4.2
7/22/2016 0:00,32,27.3,3.4,84.1,10.5
7/23/2016 0:00,33.4,25.7,3,81.3,14.8
7/24/2016 0:00,30.9,26.1,2.3,78.2,14.7
7/25/2016 0:00,33.6,26.1,2.6,80.1,4.2
7/26/2016 0:00,32.6,26.9,2.3,80.2,28.1
7/27/2016 0:00,31.8,26.7,2,78.9,14.1
7/28/2016 0:00,33.8,26.6,1.8,75.5,0
7/29/2016 0:00,34.2,27.7,2.7,78.9,0
7/30/2016 0:00,34.6,26.7,2.6,79.9,21.1
7/31/2016 0:00,31.8,26.2,4.1,82.4,0
8/1/2016 0:00,30.6,26.2,4.3,82.9,12.7
8/2/2016 0:00,30.7,25.6,5.4,80.6,5.1
8/3/2016 0:00,30.8,26.3,4.9,75,8.9
8/4/2016 0:00,30.7,26.3,4.4,80.2,6.4
8/5/2016 0:00,33.4,26.7,4.9,68.2,6.4
8/6/2016 0:00,33.8,28,5,76.6,10.7
8/7/2016 0:00,34.8,28.1,5.2,73.4,0
8/8/2016 0:00,36.1,28.1,4.1,71.1,0
8/9/2016 0:00,35.6,28.5,4.7,71.9,0
8/10/2016 0:00,36.2,28.1,4.4,73.8,0
8/11/2016 0:00,35.9,28.5,4.2,71.1,0
8/12/2016 0:00,35.5,27.5,3.7,71.3,6.7
8/13/2016 0:00,35.9,27.8,4,74.9,0
8/14/2016 0:00,34.9,28.7,4,71.5,0
8/15/2016 0:00,34.8,28.3,4.2,66.8,0
8/16/2016 0:00,34.7,27.8,5,61.4,0
8/17/2016 0:00,35.6,27.4,5,59.1,0
8/18/2016 0:00,36.7,27.3,4.1,61.7,0
8/19/2016 0:00,36.3,28.2,4,60.8,0
8/20/2016 0:00,36.5,28.2,3.6,62.1,0
8/21/2016 0:00,37,28.3,3.2,69.7,0
8/22/2016 0:00,35.7,29.1,3.4,64.4,9.8
8/23/2016 0:00,36,28.7,3.7,69.1,6.1
8/24/2016 0:00,35.7,27.1,3.2,67,6.4
8/25/2016 0:00,32,26.9,2.6,74.9,12.9
8/26/2016 0:00,33.9,26.2,2.6,74,0
8/27/2016 0:00,34.3,25.9,3,73.4,12.8
8/28/2016 0:00,34.3,25.9,2.6,76.4,0
8/29/2016 0:00,33.1,26.9,2.7,79.2,20.8
8/30/2016 0:00,31.3,26.4,1.9,80.9,25.6
8/31/2016 0:00,33,26.4,1.9,87.9,30.8
9/1/2016 0:00,33.7,26.4,2.2,78.5,3.2
9/2/2016 0:00,33.5,26.4,2.2,78.5,12.6
9/3/2016 0:00,30.7,26.2,2.4,79.4,3.2
9/4/2016 0:00,32.4,26.8,2.4,77.7,12.6
9/5/2016 0:00,33.7,26.5,2.9,75.7,0
9/6/2016 0:00,34.7,27.1,3.1,72.5,0
9/7/2016 0:00,34.9,26.8,2.7,64.5,0
9/8/2016 0:00,35.5,26.6,2.6,65.4,0
9/9/2016 0:00,34.2,27.8,3.1,71.5,0
9/10/2016 0:00,30.7,26.9,3.4,79.8,10.4
9/11/2016 0:00,32.3,25.9,3.2,84.6,0
9/12/2016 0:00,32.3,26.1,3,84,11.3
9/13/2016 0:00,31.4,25.6,3.1,81.2,11.3
9/14/2016 0:00,30.7,26.1,3,82.2,14.1
9/15/2016 0:00,31,25.9,2.2,75.5,4.7
9/16/2016 0:00,33.7,26.4,2.4,82.3,0
9/17/2016 0:00,33.1,27.2,2.6,88.8,14.8
9/18/2016 0:00,33.4,26.3,3.2,76.6,0
9/19/2016 0:00,32.7,27.4,3.3,77.7,7.4
9/20/2016 0:00,33,26.3,3.6,80,6.9
9/21/2016 0:00,29.2,25.6,3.1,82.7,28.9
9/22/2016 0:00,30.2,25.5,2.9,80.4,32.9
9/23/2016 0:00,30.1,25.8,3.7,78.1,0
9/24/2016 0:00,32,25.9,3.5,85.5,0
9/25/2016 0:00,32.2,27.2,3.2,80.2,7.8
9/26/2016 0:00,32.3,27.3,2.5,80.8,6
9/27/2016 0:00,31.5,27.1,2.8,83.6,8.3
9/28/2016 0:00,32.6,27.1,2.6,83.5,3.8
9/29/2016 0:00,32,26.7,2.8,85.6,4.1
9/30/2016 0:00,31.7,25.9,3,81.5,12.4
10/1/2016 0:00,30.8,25.5,2.7,76.9,0
10/2/2016 0:00,31.4,26.3,2.5,75.5,0
10/3/2016 0:00,33.3,25.9,2.2,76.4,0
10/4/2016 0:00,34.1,26.7,2.3,75.3,0
10/5/2016 0:00,34.4,26.6,2.7,77.3,0
10/6/2016 0:00,35,26.7,2.6,73.5,18.4
10/7/2016 0:00,33.4,26.6,2.5,77.6,0
10/8/2016 0:00,30.1,25.7,2.5,74.1,5.2
10/9/2016 0:00,30.4,25.1,2.8,72.7,6.1
10/10/2016 0:00,31.7,25.4,2.8,78.6,6.1
10/11/2016 0:00,34.9,26,2.2,81.2,0
10/12/2016 0:00,35.3,26.4,2.2,73.3,0
10/13/2016 0:00,34.8,26,1.9,65.9,0
10/14/2016 0:00,34.6,25.6,1.9,59,0
10/15/2016 0:00,34.1,24.5,1.8,61.7,0
10/16/2016 0:00,34,24,1.5,58.3,0
10/17/2016 0:00,33.9,23.8,1.4,64.3,0
10/18/2016 0:00,33.9,23.8,1.7,60.4,0
10/19/2016 0:00,34.5,24.5,1.9,64.3,0
10/20/2016 0:00,33.6,24.3,1.7,62.4,0
10/21/2016 0:00,34.1,23.9,1.7,61.3,18.3
10/22/2016 0:00,33.8,23.7,1.7,56.6,0
10/23/2016 0:00,34.8,23.2,1.5,55.7,0
10/24/2016 0:00,34,22.5,1.8,53.8,0
10/25/2016 0:00,34.9,22.9,1.8,58.8,0
10/26/2016 0:00,34.2,22.7,1.9,58.8,0
10/27/2016 0:00,33,23.6,2.1,62.7,0
10/28/2016 0:00,32.3,24.2,1.7,61.7,0
10/29/2016 0:00,32.1,25.9,1.5,74.7,0
10/30/2016 0:00,32.5,25.9,1.9,82.6,4.5
10/31/2016 0:00,32.8,24.9,1.9,77.3,0
11/1/2016 0:00,33.2,24.6,1.9,76.1,0
11/2/2016 0:00,33.5,24.7,1.7,70.4,0
11/3/2016 0:00,33.6,25,1.6,72.9,0
11/4/2016 0:00,33,24.7,1.9,69.3,0
11/5/2016 0:00,33.5,24.5,1.8,71.7,0
11/6/2016 0:00,32.5,24.9,1.9,67.3,0
11/7/2016 0:00,32.7,23.5,2.2,64.2,0
11/8/2016 0:00,33,21,1.7,56.3,0
11/9/2016 0:00,32.9,20.3,1.6,56.6,0
11/10/2016 0:00,32.4,19.8,1.6,56.7,0
11/11/2016 0:00,31.4,20,1.6,59.5,0
11/12/2016 0:00,31.1,21,1.5,67.9,0
11/13/2016 0:00,31.9,22.6,1.7,74.4,0
11/14/2016 0:00,32,23.7,1.6,75.4,0
11/15/2016 0:00,32.1,24.6,2,75.5,0
11/16/2016 0:00,31.1,25,2,75.8,0
11/17/2016 0:00,31.5,24.5,2.4,77.6,0
11/18/2016 0:00,31.2,21.6,2.1,66.9,0
11/19/2016 0:00,31.4,20.6,1.9,66.3,0
11/20/2016 0:00,30.8,20,1.5,66.4,0
11/21/2016 0:00,31.2,19.8,1.8,65.3,0
11/22/2016 0:00,31.8,19.6,1.7,63.3,0
11/23/2016 0:00,30.9,20,1.8,54.9,0
11/24/2016 0:00,31.1,19.5,1.6,63.8,0
11/25/2016 0:00,31.5,19.7,1.9,62.5,0
11/26/2016 0:00,32.6,19.5,1.6,62.4,0
11/27/2016 0:00,32.5,19.3,1.5,60,0
11/28/2016 0:00,32.3,19.4,1.8,60.9,0
11/29/2016 0:00,31,19.7,1.5,65.6,0
11/30/2016 0:00,31.1,20.3,1.6,65.2,4.2
12/1/2016 0:00,31.4,20.7,2.1,72.7,0
12/2/2016 0:00,31.5,23.1,2.3,78.1,4.1
12/3/2016 0:00,32.1,23.4,2,83,0
12/4/2016 0:00,31.5,24.5,1.8,80,0
12/5/2016 0:00,30.6,23,2,71.1,0
12/6/2016 0:00,30.2,21,1.8,66.6,0
12/7/2016 0:00,31.9,20.1,1.6,75.1,0
12/8/2016 0:00,31.4,19.7,1.7,67.2,0
12/9/2016 0:00,30.5,19.7,1.7,62.7,0
12/10/2016 0:00,30.5,19.7,1.8,57.1,0
12/11/2016 0:00,29.4,20.5,2,58.9,8.2
12/12/2016 0:00,28.8,23,4.2,74.7,6.4
12/13/2016 0:00,29.5,22.2,2.6,73.2,0
12/14/2016 0:00,29.7,24.2,2.2,72.7,0
12/15/2016 0:00,30.2,23,1.7,70.6,0
12/16/2016 0:00,30,22.2,1.9,68.9,0
12/17/2016 0:00,30.1,20.2,2,72.1,0
12/18/2016 0:00,29.7,19.6,2,61.9,0
12/19/2016 0:00,29.9,19.2,1.8,66.5,0
12/20/2016 0:00,30,18.8,1.7,65.5,0
12/21/2016 0:00,31.6,18.8,1.4,64.5,0
12/22/2016 0:00,30.6,17.7,1.6,60.8,0
12/23/2016 0:00,30.6,18.5,1.5,53.4,0
12/24/2016 0:00,29.4,18.8,1.4,65.7,0
12/25/2016 0:00,30.4,20.4,1.7,62,0
12/26/2016 0:00,31.2,19.9,1.7,68.3,0
12/27/2016 0:00,30.2,19.7,2,60.8,0
12/28/2016 0:00,29.5,19.3,1.6,68.6,0
12/29/2016 0:00,29.5,20,1.9,71.1,0
12/30/2016 0:00,30.1,20.5,1.6,66.6,0
12/31/2016 0:00,29.9,20.7,1.7,63.6,0
1/1/2017 0:00,30,19.9,1.9,71,0
1/2/2017 0:00,29.9,19.9,1.6,69.5,0
1/3/2017 0:00,30,20.1,1.8,66.2,0
1/4/2017 0:00,29.4,21.3,1.5,59.2,0
1/5/2017 0:00,29.5,21,1.6,66.7,0
1/6/2017 0:00,29.7,20.4,1.5,64.7,0
1/7/2017 0:00,29.6,20.2,1.7,62.6,0
1/8/2017 0:00,29.4,20.3,1.9,71.2,0
1/9/2017 0:00,30,19.9,1.9,67.5,0
1/10/2017 0:00,29,20,1.7,67.8,0
1/11/2017 0:00,29.3,20.5,1.9,69.3,0
1/12/2017 0:00,29.3,20,1.9,62.2,0
1/13/2017 0:00,28.9,19.7,2,65.8,0
1/14/2017 0:00,29.3,20.2,2.3,67.1,0
1/15/2017 0:00,29.1,20,1.9,68.9,0
1/16/2017 0:00,29.2,19.5,1.7,61.3,0
1/17/2017 0:00,29.5,18.6,1.6,63.4,0
1/18/2017 0:00,29.8,18.9,2.2,63.9,0
1/19/2017 0:00,29.6,19.8,1.9,70.7,0
1/20/2017 0:00,30.8,19.5,1.9,68.1,0
1/21/2017 0:00,30.5,21,1.8,58.8,0
1/22/2017 0:00,30.5,21.2,2.1,63.2,0
1/23/2017 0:00,30.3,20.6,2.3,62.8,0
1/24/2017 0:00,29.9,20.4,2.2,61.3,0
1/25/2017 0:00,30.3,20.1,2.3,60.9,0
1/26/2017 0:00,29.4,20.9,1.9,66,0
1/27/2017 0:00,30.8,22,1.9,72.4,0
1/28/2017 0:00,31.2,22.3,2,72.7,0
1/29/2017 0:00,30.6,21.5,1.9,66.7,0
1/30/2017 0:00,30.5,20.8,1.8,51.4,0
1/31/2017 0:00,31.1,20.4,1.6,58.2,0
2/1/2017 0:00,30.8,20.7,1.9,62.3,0
2/2/2017 0:00,30.6,21.7,1.9,62.6,0
2/3/2017 0:00,30.5,21.5,2.1,61.7,0
2/4/2017 0:00,30.3,20.5,1.9,61.8,0
2/5/2017 0:00,31.1,20.3,1.6,57.1,0
2/6/2017 0:00,32.3,20.5,1.4,52.4,0
2/7/2017 0:00,32.7,21,1.6,53.2,0
2/8/2017 0:00,33.7,20.8,1.8,48.4,0
2/9/2017 0:00,32.7,20.6,1.8,54.6,0
2/10/2017 0:00,31.6,20.7,1.9,53.4,0
2/11/2017 0:00,30.9,21.3,2,54.6,0
2/12/2017 0:00,30.6,21.6,2.7,60.6,0
2/13/2017 0:00,31.3,21,2.5,67.9,0
2/14/2017 0:00,31.6,21.4,2.3,63.9,0
2/15/2017 0:00,31.8,21.7,2.3,59.2,0
2/16/2017 0:00,32.2,20.4,2,57.1,0
2/17/2017 0:00,32.4,20.9,2.2,55.7,0
2/18/2017 0:00,32.2,20.6,2.2,57,0
2/19/2017 0:00,33.9,21.5,2,57.1,0
2/20/2017 0:00,34.1,22.2,1.7,54.2,0
2/21/2017 0:00,33.9,21.8,1.9,55.8,0
2/22/2017 0:00,33.3,23.4,2,56,0
2/23/2017 0:00,34.2,23.2,2,54.5,0
2/24/2017 0:00,33.7,23.2,2,48.5,0
2/25/2017 0:00,33,23.9,2,51.9,0
2/26/2017 0:00,33,22.7,2.2,57.9,0
2/27/2017 0:00,32.6,23,2.1,47.3,0
2/28/2017 0:00,32.7,22.4,2.2,51.2,0
3/1/2017 0:00,33,21.7,2.2,48.4,0
3/2/2017 0:00,33.6,21.5,2,54.1,0
3/3/2017 0:00,33.8,21.5,2.1,52.2,0
3/4/2017 0:00,34,21.6,2.1,55.8,0
3/5/2017 0:00,34.2,24.5,2.2,63.3,2.7
3/6/2017 0:00,34.4,25.7,2.2,67.9,0
3/7/2017 0:00,33.8,25.9,2.5,61.5,0
3/8/2017 0:00,34.4,26.3,2.1,67.6,0
3/9/2017 0:00,33.9,26.2,2.1,68.6,0
3/10/2017 0:00,32.8,26.4,2.8,65.1,4.6
3/11/2017 0:00,36.2,25.1,2.9,61.5,0
3/12/2017 0:00,34.7,24.2,2.3,42.5,0
3/13/2017 0:00,34.7,24.1,2,47,0
3/14/2017 0:00,33.4,25,2.3,66,0
3/15/2017 0:00,33.5,25.4,2.5,57.9,0
3/16/2017 0:00,34.3,24.9,1.8,60.2,0
3/17/2017 0:00,34.7,25.1,2.1,62.3,0
3/18/2017 0:00,34.6,25.8,2.2,47,0
3/19/2017 0:00,34.3,25.2,2.2,44.5,0
3/20/2017 0:00,34.8,25.6,2.2,55.3,0
3/21/2017 0:00,34.5,24.8,2.1,55.8,0
3/22/2017 0:00,35.1,24.9,2.1,47.2,0
3/23/2017 0:00,35.1,24.6,1.9,51,0
3/24/2017 0:00,35.1,24.9,2,42.3,0
3/25/2017 0:00,34.8,24.9,2,44,0
3/26/2017 0:00,35.6,25.8,2,50.3,0
3/27/2017 0:00,34.6,25.1,2.1,45.4,0
3/28/2017 0:00,34.9,25.4,2,49.6,0
3/29/2017 0:00,35.3,25.7,1.8,54.4,0
3/30/2017 0:00,36.1,26.5,2,47.5,0
3/31/2017 0:00,35.5,26.8,2.4,51.4,0
4/1/2017 0:00,36.2,27,2.2,54.8,0
4/2/2017 0:00,36.1,26.7,2.1,46,0
4/3/2017 0:00,35.2,27.5,2.4,51.4,0
4/4/2017 0:00,35.1,26.5,2.2,59,0
4/5/2017 0:00,35.3,27.6,2.3,60.8,0
4/6/2017 0:00,35.8,27.6,2,52.2,0
4/7/2017 0:00,36.1,28.1,2.2,56.2,0
4/8/2017 0:00,36.7,27.7,2.3,50.8,0
4/9/2017 0:00,36.3,27.4,2.2,50.7,0
4/10/2017 0:00,36.4,27.4,2.3,47.4,0
4/11/2017 0:00,36.4,26.5,2.4,48.6,0
4/12/2017 0:00,36.7,24,2.1,39.8,0
4/13/2017 0:00,36.3,25.4,2,44.6,0
4/14/2017 0:00,35.5,26,2,45.6,0
4/15/2017 0:00,36.3,26,2.1,46.5,0
4/16/2017 0:00,36.9,27.1,2.6,36.7,0
4/17/2017 0:00,37.5,28.1,2.4,30.5,0
4/18/2017 0:00,36.7,28.7,2.3,41.4,0
4/19/2017 0:00,37.2,28.5,2.4,45.8,0
4/20/2017 0:00,37.7,28.5,2.2,42.8,0
4/21/2017 0:00,37.6,28.5,2.1,40,6.1
4/22/2017 0:00,38.4,28.3,2.5,41.3,0
4/23/2017 0:00,38.1,28.6,2.6,43.1,0
4/24/2017 0:00,37.9,28.7,2.3,44.7,0
4/25/2017 0:00,37.5,28.1,2.2,48.6,0
4/26/2017 0:00,38.2,28.3,1.9,45.2,0
4/27/2017 0:00,37.7,28.5,2.1,46.2,0
4/28/2017 0:00,38.6,28.2,2.4,46.8,0
4/29/2017 0:00,38.4,27.6,2.3,42.8,0
4/30/2017 0:00,38.1,28,2.6,50.8,0
5/1/2017 0:00,37.3,27.7,2.4,48,0
5/2/2017 0:00,36.4,26.7,2,53.1,0
5/3/2017 0:00,36.9,28,2,58.1,0
5/4/2017 0:00,38.2,27.4,2.1,60.3,0
5/5/2017 0:00,37.6,27.9,1.8,52.2,0
5/6/2017 0:00,36.9,27.7,2,53.1,0
5/7/2017 0:00,35.8,26.7,2.4,58.4,0
5/8/2017 0:00,37.5,27.8,2.3,51.4,0
5/9/2017 0:00,37,27.7,2.4,57.8,0
5/10/2017 0:00,34.9,26.8,2.6,63.7,0
5/11/2017 0:00,36.7,27.7,1.9,60.7,0
5/12/2017 0:00,37.2,28.2,2.2,60.6,0
5/13/2017 0:00,38.1,28.2,2.1,62.5,0
5/14/2017 0:00,39.1,28.9,2.1,51.1,0
5/15/2017 0:00,41.2,29,3.4,52.7,0
5/16/2017 0:00,42.1,30.8,3.1,50,0
5/17/2017 0:00,42,31.6,3.6,40.1,0
5/18/2017 0:00,44,31.4,2.8,39.4,0
5/19/2017 0:00,39.7,30.9,3,38.7,0
5/20/2017 0:00,39,30.8,2.9,48.5,0
5/21/2017 0:00,38.6,30.1,2.8,45.9,0
5/22/2017 0:00,40.1,29.6,2.4,45.1,0
5/23/2017 0:00,39.1,30.1,2.1,47.1,0
5/24/2017 0:00,38.4,30.3,2.2,43.6,11.4
5/25/2017 0:00,38.5,30.5,2.3,53,0
5/26/2017 0:00,38,28.3,2.5,51.2,10.3
5/27/2017 0:00,33.7,28,3.5,55.8,9
5/28/2017 0:00,37.6,28.3,2.9,63,34.3
5/29/2017 0:00,40.9,29.2,3.7,54.9,0
5/30/2017 0:00,41.1,30.6,4.2,54.8,0
5/31/2017 0:00,41.7,30.5,3.1,59.5,0
6/1/2017 0:00,40.1,30.3,2.5,53,0
6/2/2017 0:00,38.6,29.9,2.3,58.4,0
6/3/2017 0:00,38.8,30.1,2.8,56.5,0
6/4/2017 0:00,39.8,30.1,3,65,3.8
6/5/2017 0:00,41.4,29.5,3.5,71.7,7.5
6/6/2017 0:00,35.3,28,3.3,69.5,10.6
6/7/2017 0:00,35.5,25.4,3.7,71.9,13.1
6/8/2017 0:00,32.1,25.1,3.2,56.9,0
6/9/2017 0:00,35.1,26.3,3.1,53.9,10.6
6/10/2017 0:00,35,27.6,3.3,70.3,18.4
6/11/2017 0:00,35.3,28.3,3,78.7,18.1
6/12/2017 0:00,35.1,27.9,3.1,74.1,16.1
6/13/2017 0:00,33.8,27.4,2.6,69.3,10
6/14/2017 0:00,34,27,2.7,79.4,12.1
6/15/2017 0:00,32.5,26.3,2.6,71.9,20.1
6/16/2017 0:00,31,24.6,2.4,73,12
6/17/2017 0:00,35.1,26.8,2.1,67.2,0
6/18/2017 0:00,36,28,2.9,68.2,4.9
6/19/2017 0:00,34.4,26.8,2.4,64.6,0
6/20/2017 0:00,33.7,28.1,3,70.4,14.6
6/21/2017 0:00,33.6,27.2,3.1,68.4,11
6/22/2017 0:00,36.5,27.1,3.3,73,3.7
6/23/2017 0:00,33.3,26.9,3.3,75.4,3.7
6/24/2017 0:00,35.3,25.3,3.3,72.3,11
6/25/2017 0:00,32.2,25.8,3.2,73.6,11
6/26/2017 0:00,31.2,25.7,3.3,74.2,12.9
6/27/2017 0:00,31.8,25.5,3.8,75.8,4.2
6/28/2017 0:00,28.7,25.4,3.1,73.3,10.8
6/29/2017 0:00,31.8,27,3.8,68.4,8.9
6/30/2017 0:00,31.7,27.1,3.4,67.4,26.2
7/1/2017 0:00,30.9,26,3.2,67.3,17.6
7/2/2017 0:00,33,26.7,3.1,74.9,5
7/3/2017 0:00,34.8,27.4,3.5,71,5
7/4/2017 0:00,34.8,26.4,3.5,70.3,0
7/5/2017 0:00,35.8,28.4,3.7,64.9,3.5
7/6/2017 0:00,34.2,27.4,3.6,67.2,10
